Mfg,Ball,PracticeDtTm,Carry,Total_Distance,Ball_Speed,Back_Spin,Side_Spin,HLA,VLA,Decent,Distance_To_Pin,Peak_Height,Offline,raw_Spin_Axis,raw_Carry_Game,raw_Carry_LM,Club,Club_Speed,Path,AoA,Face_To_Target,Face_To_Path,Lie,Loft,Dynamic_Loft,CR,HI,VI,Smash_Factor
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,195.9,205.7,131.0,4544.5,1000.7,3.2,15.1,44.6,40.69 yds,32.8,32.8,12.7,195.8,0.0,DR-NS,95.5,-4.4,0.0,4.6,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,199.2,215.6,126.6,2684.1,484.4,4.0,14.7,36.7,33.44 yds,25.9,28.6,10.4,199.0,0.0,DR-NS,92.8,-2.8,0.0,5.2,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,194.4,209.8,128.8,4330.4,608.7,1.8,15.6,44.5,26.18 yds,32.7,19.7,8.1,194.4,0.0,DR-NS,91.1,-3.1,0.0,2.6,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,168.2,181.6,133.8,2549.8,-621.6,-6.0,4.2,13.9,55.27 yds,6.5,-29.8,-14.1,167.6,0.0,DR-NS,93.3,-1.1,0.0,-7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,190.1,205.8,127.7,4691.2,-7.6,2.3,13.9,42.8,18.81 yds,29.5,7.6,-0.1,190.0,0.0,DR-NS,94.3,2.4,0.0,2.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway SuperSoft,2023-03-05 16:00:49,164.4,186.9,126.6,2595.8,-636.7,-4.6,6.0,17.5,49.43 yds,8.3,-25.8,-14.2,164.2,0.0,DR-NS,90.8,0.5,0.0,-5.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,177.5,194.7,120.0,3934.3,452.0,1.6,13.2,37.4,39.47 yds,22.9,14.0,6.6,177.3,0.0,DR-NS,85.5,-1.8,0.0,2.3,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,176.4,194.3,123.9,4259.7,380.9,1.6,8.8,31.6,38.7 yds,17.0,11.8,5.1,176.3,0.0,DR-NS,90.1,-0.5,0.0,2.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,178.7,186.4,125.9,5798.0,845.5,7.1,21.3,52.1,61.13 yds,42.7,36.3,8.4,178.6,0.0,DR-NS,91.1,0.0,0.0,8.7,-8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,115.8,126.3,119.3,2878.1,-1439.1,-12.5,3.3,9.0,118.96 yds,3.3,-33.5,-30.0,105.8,0.0,DR-NS,91.1,4.4,0.0,-15.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,175.7,195.3,117.1,2937.6,-57.2,-3.4,13.6,33.2,37.57 yds,20.5,-11.6,-1.1,175.5,0.0,DR-NS,88.8,-2.8,0.0,-3.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,167.1,179.9,123.5,2191.7,-803.2,-6.8,9.1,19.9,69.4 yds,11.1,-37.7,-21.5,166.8,0.0,DR-NS,90.8,2.6,0.0,-8.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,178.2,181.1,128.6,3823.1,1911.6,4.7,10.0,30.7,77.15 yds,16.6,50.5,30.0,177.3,0.0,DR-NS,103.3,-15.0,0.0,8.5,-23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,176.0,178.7,121.9,5053.5,1663.1,9.0,17.4,45.6,82.83 yds,31.1,55.1,19.2,175.4,0.0,DR-NS,92.0,-5.9,0.0,11.8,-17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,171.8,187.2,120.1,5174.5,1128.9,1.6,14.1,40.8,51.77 yds,25.3,22.7,12.6,171.6,0.0,DR-NS,91.3,-6.3,0.0,3.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,200.1,218.1,129.4,3450.1,-593.8,-2.2,14.2,40.6,30.34 yds,28.4,-23.7,-9.9,200.0,0.0,DR-NS,93.4,4.0,0.0,-3.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Titlelist ProV1 RCT,2023-03-05 13:56:13,183.4,196.9,124.9,5089.7,272.5,3.2,17.2,46.6,37.83 yds,34.5,15.3,3.1,183.3,0.0,DR-NS,92.9,1.0,0.0,3.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,114.8,140.5,117.6,2009.8,52.6,-0.9,2.7,8.3,89.61 yds,3.0,-1.0,1.5,94.4,0.0,DR-NS,85.2,-1.3,0.0,-0.9,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,48.7,62.8,53.3,4063.6,0.0,-11.6,24.7,29.2,169.02 yds,6.6,-9.7,0.0,48.5,0.0,DR-NS,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,137.8,161.3,120.5,2402.0,-927.5,-4.5,5.8,12.7,78.03 yds,5.7,-24.1,-22.7,137.1,0.0,DR-NS,87.5,3.3,0.0,-6.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,181.2,189.9,122.9,4791.9,675.9,5.5,17.8,46.8,53.54 yds,33.8,30.1,8.1,181.1,0.0,DR-NS,88.3,-0.1,0.0,6.7,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,192.3,209.9,127.0,3855.9,221.6,2.1,12.8,38.4,24.72 yds,25.7,12.1,3.3,192.2,0.0,DR-NS,91.5,0.3,0.0,2.5,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,159.0,180.7,123.6,2492.6,-782.3,-4.2,6.9,17.8,61.48 yds,8.6,-26.5,-18.3,158.5,0.0,DR-NS,88.7,2.3,0.0,-5.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,200.7,215.8,131.0,4129.3,98.9,2.4,16.5,46.3,18.87 yds,35.9,10.9,1.4,200.6,0.0,DR-NS,90.3,1.6,0.0,2.7,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,148.1,173.5,130.1,2137.3,431.2,2.6,2.0,10.1,60.2 yds,4.5,9.4,11.6,114.1,0.0,DR-NS,91.6,-0.8,0.0,3.3,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,189.6,206.3,127.0,4490.6,-77.4,-0.1,13.5,41.6,23.88 yds,28.1,-2.1,-1.0,189.6,0.0,DR-NS,93.4,0.5,0.0,-0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,177.6,190.7,121.8,5190.8,125.4,0.3,17.5,46.4,39.51 yds,33.2,3.2,1.4,177.6,0.0,DR-NS,90.7,-0.7,0.0,0.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callaway_Club,Callaway Hex Soft,2023-03-05 12:44:33,184.7,197.2,125.9,5141.5,-236.2,1.0,17.6,48.1,32.93 yds,36.0,-1.3,-2.6,184.7,0.0,DR-NS,90.9,2.9,0.0,0.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
