Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
76.39526,82.37614,68.13684,6698.965,618.8537,-0.1654094,36.45997,50.64153,12.33 yds,20.88644,1.802372,5.30057,76.37505,0,PW,70.55423,-6.579016,0,0.8008096,-7.379825,0,0,0,0,0,0,0
85.82446,90.84789,72.88426,7970.749,-560.1752,-8.530915,29.80259,46.61166,16.39 yds,19.08538,-14.62987,-4.030005,85.69183,0,PW,72.51345,-2.882274,0,-9.946481,7.064206,0,0,0,0,0,0,0
28.6371,42.89397,41.39607,3808.856,0,-11.83172,23.13335,25.89657,53.26 yds,3.322478,-5.816309,0,28.36698,0,PW,38.51215,0,0,0,0,0,0,0,0,0,0,0
103.5631,116.6048,83.73003,4610.709,957.2562,0.4079232,18.71715,33.45432,23.49 yds,13.45693,7.185693,11.98267,103.4054,0,PW,76.04691,-8.796248,0,1.836535,-10.63278,0,0,0,0,0,0,0
102.3973,107.8976,84.18764,7199.102,795.5134,0.08240743,33.71274,52.86719,14.17 yds,29.66579,4.535979,6.34424,102.3161,0,PW,77.30864,-7.441752,0,1.233922,-8.675674,0,0,0,0,0,0,0
103.1319,108.5885,83.7693,6941.984,-446.5333,-8.274209,32.438,51.50069,22.22 yds,28.15166,-17.33363,-3.688016,103.0995,0,PW,80.10172,-4.198055,0,-9.433534,5.235479,0,0,0,0,0,0,0
73.17302,76.50806,67.30904,9024.112,447.1371,-1.001539,36.48513,51.74137,18 yds,20.64347,-0.1602197,2.84012,73.12531,0,PW,80.06628,-5.085026,0,-0.4446731,-4.640353,0,0,0,0,0,0,0
95.39491,98.80099,79.50928,8243.572,-4.216825,-6.750698,32.2081,51.24779,12.18 yds,25.34311,-11.2226,-0.02930844,95.31785,0,PW,75.61266,-6.70992,0,-7.19618,0.4862604,0,0,0,0,0,0,0
69.46761,75.94881,63.93751,5740.573,1508.483,8.783469,37.67851,49.64256,26.46 yds,18.72334,15.05577,15.23483,69.40799,0,PW,76.84862,-5.569537,0,11.5414,-17.11094,0,0,0,0,0,0,0
115.4806,130.6572,97.67858,3512.293,1261.71,2.827643,10.73927,21.01075,40.41 yds,8.577266,17.34294,21.05273,115.0948,0,PW,75.92749,-9.323001,0,4.862541,-14.18554,0,0,0,0,0,0,0
81.15681,86.42797,72.55003,6706.683,685.9073,-3.359287,39.4272,54.94282,25.17 ft,26.02896,-2.133962,5.87003,81.08992,0,PW,75.32016,-10.01803,0,-2.563554,-7.454473,0,0,0,0,0,0,0
54.22782,59.20845,56.80681,5818.091,254.723,-7.432186,45.70114,55.423,36.42 yds,18.79188,-6.508515,2.50928,54.13177,0,PW,75.85735,-9.887512,0,-7.541782,-2.34573,0,0,0,0,0,0,0
100.0218,106.0901,82.56118,6285.495,64.48205,-5.742517,35.31217,53.47834,15.07 yds,29.89839,-9.625832,0.5878,99.9504,0,PW,75.8208,-6.364355,0,-6.02146,-0.3428946,0,0,0,0,0,0,0
93.08227,99.35751,77.4519,7775.95,-869.4229,-10.72071,31.26978,49.57901,22.61 yds,23.02606,-20.87441,-6.41962,92.97672,0,PW,78.27739,-2.599263,0,-12.65545,10.05618,0,0,0,0,0,0,0
90.49213,95.95177,77.94495,5037.049,2111.565,12.63689,20.19484,32.03069,32.41 yds,11.9718,29.76186,24.78452,90.32867,0,PW,77.6631,-7.243657,0,15,-22.24366,0,0,0,0,0,0,0
88.10339,102.6831,77.84483,4839.244,2127.163,9.992581,18.64597,29.22258,30.96 yds,10.49141,25.09106,26.07614,87.88914,0,PW,76.45233,-10.352,0,13.74189,-24.09389,0,0,0,0,0,0,0
110.9591,125.188,87.17756,5431.42,1044.399,5.644368,19.53917,36.21392,35.83 yds,16.21311,18.08709,11.08636,110.7997,0,PW,78.15484,-4.126872,0,7.500099,-11.62697,0,0,0,0,0,0,0
72.06331,75.78663,66.59967,8903.981,25.45821,-9.538786,36.81025,52.09127,23.38 yds,20.41107,-11.85809,0.16382,71.92752,0,PW,76.1718,-9.783182,0,-10.12225,0.3390675,0,0,0,0,0,0,0
92.78597,96.88388,77.90177,7348.67,-677.0632,-8.18154,33.87571,51.24312,17.02 yds,25.49766,-16.17979,-5.286393,92.76257,0,PW,72.32162,-1.336124,0,-9.756675,8.42055,0,0,0,0,0,0,0
